2011-03-14 14:04:22.614679	M014	ON
2011-03-14 14:04:22.641275	M017	OFF
2011-03-14 14:04:22.656794	M051	OFF	5-end
2011-03-14 14:04:22.670559	M015	ON
2011-03-14 14:04:22.68859	M018	OFF
2011-03-14 14:04:22.704382	E002	START_INSTRUCT
2011-03-14 14:04:22.98395	M016	OFF
2011-03-14 14:04:24.811923	M015	OFF
2011-03-14 14:04:25.839885	A001	2.81395
2011-03-14 14:04:26.887245	M014	OFF
2011-03-14 14:04:28.305823	A001	2.84317
2011-03-14 14:04:28.7644	E002	STOP_INSTRUCT
2011-03-14 14:04:34.866211	E002	START_INSTRUCT
2011-03-14 14:04:38.129889	A001	2.82051
2011-03-14 14:04:40.585116	A001	2.84192
2011-03-14 14:04:53.443236	M052	ON
2011-03-14 14:04:55.521854	E002	STOP_INSTRUCT
2011-03-14 14:04:55.902577	M052	OFF
2011-03-14 14:05:04.251749	E002	START_INSTRUCT
2011-03-14 14:05:06.307784	M052	ON
2011-03-14 14:05:07.151135	E002	STOP_INSTRUCT
2011-03-14 14:05:08.747188	M052	OFF
2011-03-14 14:05:10.11054	A001	2.82067
2011-03-14 14:05:11.040254	M013	ON
2011-03-14 14:05:11.418086	M014	ON
2011-03-14 14:05:13.953377	M013	OFF
2011-03-14 14:05:15.029253	A001	2.8427
2011-03-14 14:05:15.614734	M014	OFF
2011-03-14 14:05:19.946723	A001	2.88004
2011-03-14 14:05:22.394055	A001	2.83707
2011-03-14 14:05:27.301178	A001	2.81653
2011-03-14 14:05:34.683977	A001	2.8484
2011-03-14 14:05:39.645561	M008	ON	6-begin
2011-03-14 14:05:40.945895	M008	OFF
2011-03-14 14:05:46.936987	A001	2.82754
2011-03-14 14:05:55.362056	M014	ON
2011-03-14 14:05:56.190415	M052	ON
2011-03-14 14:05:56.763358	A001	2.87106
2011-03-14 14:05:57.342012	M013	ON	
2011-03-14 14:05:57.720327	M052	OFF
2011-03-14 14:05:58.326045	M052	ON
2011-03-14 14:05:59.225315	A001	2.8277
2011-03-14 14:06:00.919406	M014	OFF
2011-03-14 14:06:03.821518	M052	OFF
2011-03-14 14:06:04.883023	M013	OFF
2011-03-14 14:06:08.48599	P001	1106
2011-03-14 14:06:13.4782	M052	ON
2011-03-14 14:06:17.957549	M052	OFF
2011-03-14 14:06:20.012851	M052	ON
2011-03-14 14:06:22.537702	M052	OFF
2011-03-14 14:06:32.522763	P001	1096
2011-03-14 14:06:35.09842	M013	ON	
2011-03-14 14:06:39.802716	M013	OFF
2011-03-14 14:06:41.646345	M052	ON
2011-03-14 14:06:43.72653	M052	OFF
2011-03-14 14:07:04.537182	P001	1084
2011-03-14 14:07:05.689894	A001	2.85653
2011-03-14 14:07:18.025494	A001	2.83614
2011-03-14 14:07:24.482964	M013	ON	
2011-03-14 14:07:28.948826	M013	OFF
2011-03-14 14:07:32.761369	A001	2.81364
2011-03-14 14:07:35.217839	A001	2.83606
2011-03-14 14:07:59.814887	T004	18.5
2011-03-14 14:08:27.007786	M013	ON	
2011-03-14 14:08:28.846294	M013	OFF
2011-03-14 14:08:50.594848	M013	ON	
2011-03-14 14:08:52.881966	M014	ON
2011-03-14 14:08:58.860215	M008	ON	
2011-03-14 14:08:58.874786	M013	OFF
2011-03-14 14:08:59.768497	M014	OFF
2011-03-14 14:09:00.596927	M008	OFF	
2011-03-14 14:09:01.750699	M052	ON
2011-03-14 14:09:04.507071	M052	OFF
2011-03-14 14:09:08.529856	M008	ON
2011-03-14 14:09:12.647211	M008	OFF
2011-03-14 14:09:16.229172	M008	ON	
2011-03-14 14:09:18.280802	M007	ON
2011-03-14 14:09:18.635727	A001	2.81004
2011-03-14 14:09:21.087277	A001	2.84676
2011-03-14 14:09:21.467034	M002	ON
2011-03-14 14:09:22.141385	M007	OFF
2011-03-14 14:09:22.522248	M008	OFF	6-end
2011-03-14 14:09:26.751825	M002	OFF
2011-03-14 14:09:27.129356	M002	ON
2011-03-14 14:09:31.161046	M007	ON
2011-03-14 14:09:34.61543	M002	OFF
2011-03-14 14:09:41.90123	M007	OFF
2011-03-14 14:09:43.199071	M007	ON
2011-03-14 14:09:45.485438	M002	ON
2011-03-14 14:09:46.850494	M007	OFF
2011-03-14 14:09:51.795248	M002	OFF
2011-03-14 14:09:53.02731	A001	2.8259
2011-03-14 14:09:57.5314	M052	ON
2011-03-14 14:09:58.816239	M052	OFF
2011-03-14 14:10:00.87804	E002	START_INSTRUCT
2011-03-14 14:10:02.701218	M002	ON
2011-03-14 14:10:09.343094	M002	OFF
2011-03-14 14:10:10.252067	A001	2.85629
2011-03-14 14:10:10.933519	M002	ON
2011-03-14 14:10:14.139967	M007	ON
2011-03-14 14:10:15.216046	M008	ON
2011-03-14 14:10:15.24881	A001	2.82825
2011-03-14 14:10:17.11616	M009	ON
2011-03-14 14:10:18.943615	M015	ON
2011-03-14 14:10:19.323232	M002	OFF
2011-03-14 14:10:19.930326	M007	OFF
2011-03-14 14:10:20.680648	M009	OFF
2011-03-14 14:10:21.061371	M008	OFF
2011-03-14 14:10:23.828351	M015	OFF
2011-03-14 14:10:33.096474	E002	STOP_INSTRUCT
2011-03-14 14:10:44.513512	E002	START_INSTRUCT
2011-03-14 14:10:48.642656	M015	ON
2011-03-14 14:10:50.800663	M016	ON
2011-03-14 14:10:52.074476	A001	2.85098
2011-03-14 14:10:53.485671	M017	ON
2011-03-14 14:10:55.782561	M016	OFF
2011-03-14 14:10:55.814694	M015	OFF
2011-03-14 14:10:55.845117	M018	ON
2011-03-14 14:10:58.750643	M017	OFF
2011-03-14 14:10:59.35901	M051	ON
2011-03-14 14:10:59.438288	A001	2.82028
2011-03-14 14:11:01.632716	M051	OFF
2011-03-14 14:11:02.011806	M017	ON
2011-03-14 14:11:04.077544	M016	ON
2011-03-14 14:11:04.357834	A001	2.84582
2011-03-14 14:11:04.667175	P001	972
2011-03-14 14:11:04.722899	M015	ON
2011-03-14 14:11:05.673167	M017	OFF
2011-03-14 14:11:06.971352	M016	OFF
2011-03-14 14:11:07.930732	M018	OFF
2011-03-14 14:11:08.297064	M052	ON
2011-03-14 14:11:10.121073	M015	OFF
2011-03-14 14:11:10.496194	M052	OFF
2011-03-14 14:11:14.184154	A001	2.82153
2011-03-14 14:11:16.69128	A001	2.80004
2011-03-14 14:11:19.141317	A001	2.83387
2011-03-14 14:11:23.901915	M052	ON
2011-03-14 14:11:26.521021	M052	OFF
2011-03-14 14:11:28.569752	E002	STOP_INSTRUCT
2011-03-14 14:11:33.503005	M015	ON
2011-03-14 14:11:36.40259	M016	ON
2011-03-14 14:11:37.230651	M052	ON
2011-03-14 14:11:38.599644	M017	ON
2011-03-14 14:11:38.970834	D007	OPEN	7-begin
2011-03-14 14:11:39.341359	M052	OFF
2011-03-14 14:11:40.403883	M016	OFF
2011-03-14 14:11:40.89585	M015	OFF
2011-03-14 14:11:41.736232	E002	START_INSTRUCT
2011-03-14 14:11:42.108713	I001	ABSENT	
2011-03-14 14:11:43.988614	M017	OFF
2011-03-14 14:11:49.541917	M052	ON
2011-03-14 14:11:50.82958	M052	OFF
2011-03-14 14:11:59.447069	M017	ON
2011-03-14 14:12:03.22194	E002	STOP_INSTRUCT
2011-03-14 14:12:04.743901	M017	OFF
2011-03-14 14:12:08.332765	M017	ON
2011-03-14 14:12:10.840576	A001	2.86004
2011-03-14 14:12:12.805898	E002	START_INSTRUCT
2011-03-14 14:12:13.291208	A001	2.83848
2011-03-14 14:12:15.775002	E002	STOP_INSTRUCT
2011-03-14 14:12:20.716208	A003	0.332818	
2011-03-14 14:12:21.056969	M017	OFF
2011-03-14 14:12:23.178678	A003	0.447624	
2011-03-14 14:12:26.889404	M017	ON
2011-03-14 14:12:28.087549	A003	0.424147	
2011-03-14 14:12:28.263581	M017	OFF
2011-03-14 14:12:30.536555	A003	0.365435	
2011-03-14 14:12:31.247477	M017	ON
2011-03-14 14:12:32.991356	A003	0.0625791
2011-03-14 14:12:33.766032	M017	OFF
2011-03-14 14:12:34.142641	M017	ON
2011-03-14 14:12:35.449677	A003	0.0362506
2011-03-14 14:12:35.568306	M017	OFF
2011-03-14 14:12:36.398244	M017	ON
2011-03-14 14:12:38.498453	M017	OFF
2011-03-14 14:12:40.107897	M017	ON
2011-03-14 14:12:54.448466	E002	START_INSTRUCT
2011-03-14 14:12:57.893998	E002	STOP_INSTRUCT
2011-03-14 14:12:58.498688	M017	OFF
2011-03-14 14:12:59.672481	M017	ON
2011-03-14 14:13:03.249224	T002	22.5
2011-03-14 14:13:03.27853	T005	22.5
2011-03-14 14:13:03.70737	M017	OFF
2011-03-14 14:13:04.908344	M017	ON
2011-03-14 14:13:04.952001	A001	2.86293
2011-03-14 14:13:06.491257	M052	ON
2011-03-14 14:13:07.40243	A001	2.83223
2011-03-14 14:13:08.777688	M052	OFF
2011-03-14 14:13:10.305556	M017	OFF
2011-03-14 14:13:11.950237	M017	ON
2011-03-14 14:13:13.787891	M017	OFF
2011-03-14 14:13:19.757363	M017	ON
2011-03-14 14:13:21.041228	M017	OFF
2011-03-14 14:13:21.945077	M017	ON
2011-03-14 14:13:31.215116	M017	OFF
2011-03-14 14:13:33.702455	M017	ON
2011-03-14 14:13:41.858928	A001	2.85293
2011-03-14 14:13:44.312266	A001	2.83059
2011-03-14 14:13:51.927945	M017	OFF
2011-03-14 14:13:52.304216	M052	ON
2011-03-14 14:13:57.172756	M017	ON
2011-03-14 14:13:57.1899	D010	OPEN
2011-03-14 14:13:57.552886	M052	OFF
2011-03-14 14:14:02.096389	M017	OFF
2011-03-14 14:14:15.023614	M017	ON
2011-03-14 14:14:18.003392	M052	ON
2011-03-14 14:14:20.747153	M052	OFF
2011-03-14 14:14:21.131951	M017	OFF
2011-03-14 14:14:23.034006	D010	CLOSE
2011-03-14 14:14:48.612066	M017	ON
2011-03-14 14:14:52.840344	M017	OFF
2011-03-14 14:14:56.266527	E002	START_INSTRUCT
2011-03-14 14:15:01.851892	E002	STOP_INSTRUCT
2011-03-14 14:15:22.630384	A001	2.852
2011-03-14 14:15:25.074049	A001	2.82567
2011-03-14 14:15:32.446743	A001	2.85028
2011-03-14 14:15:44.725624	A001	2.87067
2011-03-14 14:15:47.172529	A001	2.78895
2011-03-14 14:15:49.62639	A001	2.82981
2011-03-14 14:15:52.086462	A001	2.85575
2011-03-14 14:15:58.672575	M017	ON
2011-03-14 14:15:59.448196	A001	2.80528
2011-03-14 14:16:00.949532	M017	OFF
2011-03-14 14:16:01.904133	A001	2.83911
2011-03-14 14:16:04.590837	M052	ON
2011-03-14 14:16:06.11779	M052	OFF
2011-03-14 14:16:18.857371	M052	ON
2011-03-14 14:16:22.168874	M052	OFF
2011-03-14 14:16:48.834532	P001	983
2011-03-14 14:16:50.292882	M052	ON
2011-03-14 14:16:52.964891	M052	OFF
2011-03-14 14:16:53.80247	M017	ON
2011-03-14 14:17:03.873103	I002	ABSENT
2011-03-14 14:17:04.247499	M017	OFF
2011-03-14 14:17:08.115479	M017	ON
2011-03-14 14:17:13.266004	M017	OFF
2011-03-14 14:17:14.568132	M017	ON
2011-03-14 14:17:24.463938	M017	OFF
2011-03-14 14:17:26.880994	P001	1017
2011-03-14 14:17:26.917729	P001	975	
2011-03-14 14:17:44.89988	P001	990
2011-03-14 14:17:45.335512	M052	ON
2011-03-14 14:17:47.659037	M052	OFF
2011-03-14 14:17:50.900191	P001	1001
2011-03-14 14:17:55.409751	M052	ON
2011-03-14 14:17:55.782275	M017	ON
2011-03-14 14:17:56.891794	P001	1037
2011-03-14 14:17:57.608258	M052	OFF
2011-03-14 14:17:57.982485	M017	OFF
2011-03-14 14:17:58.354409	M052	ON
2011-03-14 14:18:00.069042	A001	2.80004
2011-03-14 14:18:00.704845	M052	OFF
2011-03-14 14:18:02.526814	A001	2.83606
2011-03-14 14:18:06.769942	T004	19
2011-03-14 14:18:10.898573	P001	999
2011-03-14 14:18:16.912225	P001	1287
2011-03-14 14:18:19.955051	I002	PRESENT
2011-03-14 14:18:21.374859	M017	ON
2011-03-14 14:18:22.904112	P001	1115
2011-03-14 14:18:24.681677	A001	2.81364
2011-03-14 14:18:27.173803	A001	2.84137
2011-03-14 14:18:28.268998	I001	PRESENT
2011-03-14 14:18:28.647577	I001	ABSENT
2011-03-14 14:18:28.92437	P001	1577
2011-03-14 14:18:32.49062	D007	CLOSE
2011-03-14 14:18:32.867605	M017	OFF
2011-03-14 14:18:34.692829	M017	ON
2011-03-14 14:18:38.457107	M016	ON
2011-03-14 14:18:39.283471	M015	ON	7-end
2011-03-14 14:18:41.803562	M014	ON
2011-03-14 14:18:42.420105	M017	OFF
2011-03-14 14:18:43.131213	M016	OFF
2011-03-14 14:18:44.894705	M015	OFF
2011-03-14 14:18:46.69189	M014	OFF
2011-03-14 14:18:46.709809	M013	ON
2011-03-14 14:18:48.509476	M013	OFF
2011-03-14 14:18:49.113457	M013	ON
2011-03-14 14:18:49.289044	A001	2.81457
2011-03-14 14:18:50.262938	M013	OFF
2011-03-14 14:18:51.753721	A001	2.84723
2011-03-14 14:18:56.671667	A001	2.82598
2011-03-14 14:19:02.929478	P001	1561
2011-03-14 14:19:04.187297	M013	ON
2011-03-14 14:19:04.557242	M014	ON
2011-03-14 14:19:08.102739	M013	OFF
2011-03-14 14:19:09.928283	M008	ON
2011-03-14 14:19:11.667996	M014	OFF
2011-03-14 14:19:17.533553	M007	ON
2011-03-14 14:19:20.294029	M002	ON
2011-03-14 14:19:21.904996	M008	OFF
2011-03-14 14:19:22.731873	M007	OFF
2011-03-14 14:19:26.544655	M002	OFF
2011-03-14 14:19:35.346755	M002	ON
2011-03-14 14:19:37.529101	M002	OFF
2011-03-14 14:19:39.141559	M002	ON
2011-03-14 14:19:39.9751	E002	START_INSTRUCT
2011-03-14 14:19:43.997731	M002	OFF
2011-03-14 14:19:53.201493	A001	2.85028
2011-03-14 14:19:53.274775	M001	ON	8-begin
2011-03-14 14:19:53.883343	M023	ON	
2011-03-14 14:19:57.249659	M001	OFF
2011-03-14 14:19:57.850891	M023	OFF
2011-03-14 14:19:59.451421	M023	ON	
2011-03-14 14:20:00.637246	A001	2.82403
2011-03-14 14:20:03.757397	E002	STOP_INSTRUCT
2011-03-14 14:20:04.362927	M023	OFF
2011-03-14 14:20:04.735182	M052	ON
2011-03-14 14:20:07.899743	M052	OFF
2011-03-14 14:20:13.01493	A001	2.86411
2011-03-14 14:20:15.468936	A001	2.83629
2011-03-14 14:20:26.697497	M052	ON
2011-03-14 14:20:28.975349	M052	OFF
2011-03-14 14:20:32.979781	P001	1551
2011-03-14 14:20:33.675983	M052	ON
2011-03-14 14:20:35.775182	M023	ON	
2011-03-14 14:20:38.621079	M052	OFF
2011-03-14 14:20:39.456909	M052	ON
2011-03-14 14:20:42.180064	M052	OFF
2011-03-14 14:20:46.641195	M023	OFF
2011-03-14 14:20:57.270104	A001	2.8634
2011-03-14 14:21:02.182539	A001	2.82496
2011-03-14 14:21:06.34521	M052	ON
2011-03-14 14:21:07.721763	E002	START_INSTRUCT
2011-03-14 14:21:08.548059	M052	OFF
2011-03-14 14:21:08.928233	M052	ON
2011-03-14 14:21:10.804381	E002	STOP_INSTRUCT
2011-03-14 14:21:11.188194	M052	OFF
2011-03-14 14:21:18.208118	M023	ON	
2011-03-14 14:21:22.518933	M023	OFF
2011-03-14 14:21:23.580207	M052	ON
2011-03-14 14:21:26.368066	M052	OFF
2011-03-14 14:21:26.75253	M023	ON	
2011-03-14 14:21:29.312119	A001	2.84973
2011-03-14 14:21:30.827096	M001	ON	
2011-03-14 14:21:31.809882	A001	2.82075
2011-03-14 14:21:33.361174	M001	OFF
2011-03-14 14:21:36.441138	M001	ON	
2011-03-14 14:21:37.967167	M001	OFF
2011-03-14 14:21:39.372005	M001	ON	
2011-03-14 14:21:41.629971	A001	2.85567
2011-03-14 14:21:41.884318	M001	OFF
2011-03-14 14:21:44.086704	A001	2.82684
2011-03-14 14:21:44.634053	M023	OFF
2011-03-14 14:22:01.269368	A001	2.85989
2011-03-14 14:22:06.176797	A001	2.81004
2011-03-14 14:22:06.530198	M023	ON	
2011-03-14 14:22:11.093679	A001	2.85145
2011-03-14 14:22:12.948997	M023	OFF
2011-03-14 14:22:13.557403	A001	2.82879
2011-03-14 14:22:22.327062	M023	ON	
2011-03-14 14:22:24.676775	M023	OFF
2011-03-14 14:22:37.040459	P001	1442
2011-03-14 14:22:53.75475	M052	ON
2011-03-14 14:22:56.292306	M052	OFF
2011-03-14 14:23:19.9484	A001	2.86129
2011-03-14 14:23:21.845841	M052	ON
2011-03-14 14:23:22.409671	A001	2.82215
2011-03-14 14:23:27.01582	M052	OFF
2011-03-14 14:23:27.337057	A001	2.85004
2011-03-14 14:23:37.871341	M052	ON
2011-03-14 14:23:39.666052	A001	2.81442
2011-03-14 14:23:42.121921	A001	2.84254
2011-03-14 14:23:43.248131	M052	OFF
2011-03-14 14:23:49.908083	M023	ON	
2011-03-14 14:23:50.631007	M001	ON	
2011-03-14 14:23:54.553878	M001	OFF
2011-03-14 14:23:55.180192	M001	ON	
2011-03-14 14:23:55.195372	M023	OFF
2011-03-14 14:23:57.472707	M001	OFF
2011-03-14 14:23:59.230223	M001	ON	
2011-03-14 14:24:09.6053	M001	OFF
2011-03-14 14:24:14.061823	A001	2.82114
2011-03-14 14:24:14.885832	M001	ON	
2011-03-14 14:24:14.929073	M023	ON	
2011-03-14 14:24:17.591807	M023	OFF	8-end
2011-03-14 14:24:19.120713	M001	OFF
2011-03-14 14:24:23.134789	E002	START_INSTRUCT
2011-03-14 14:24:26.908862	E002	STOP_INSTRUCT
2011-03-14 14:24:27.428056	M001	ON
2011-03-14 14:24:27.449394	M023	ON
2011-03-14 14:24:30.47153	M023	OFF
2011-03-14 14:24:32.968201	M001	OFF
2011-03-14 14:24:35.71034	M001	ON
2011-03-14 14:24:36.540859	M023	ON
2011-03-14 14:24:40.310919	M007	ON
2011-03-14 14:24:40.908217	M008	ON
2011-03-14 14:24:41.286187	M023	OFF
2011-03-14 14:24:44.136379	M008	OFF
2011-03-14 14:24:44.151405	M001	OFF
2011-03-14 14:24:45.200364	M007	OFF
2011-03-14 14:24:46.048308	A001	2.84286
2011-03-14 14:24:48.363192	M006	ON
2011-03-14 14:24:49.19309	M007	ON
2011-03-14 14:24:52.181025	M006	OFF
2011-03-14 14:24:53.554574	M006	ON
2011-03-14 14:24:56.058726	M006	OFF
2011-03-14 14:24:56.804885	M052	ON
2011-03-14 14:24:57.313794	M006	ON
2011-03-14 14:24:57.915955	M052	OFF
2011-03-14 14:24:58.333557	A001	2.82278
2011-03-14 14:24:59.200217	M052	ON
2011-03-14 14:25:00.142007	M006	OFF
2011-03-14 14:25:01.670368	M052	OFF
2011-03-14 14:25:03.242886	A001	2.84856
2011-03-14 14:25:03.773285	M052	ON
2011-03-14 14:25:05.373663	M007	OFF
2011-03-14 14:25:05.722098	A001	2.81746
2011-03-14 14:25:07.139801	P001	1455
2011-03-14 14:25:07.183719	P001	1445
2011-03-14 14:25:07.650824	M052	OFF
2011-03-14 14:25:15.560111	A001	2.83872
2011-03-14 14:25:17.981738	M052	ON
2011-03-14 14:25:20.250115	M052	OFF
2011-03-14 14:25:22.314879	M052	ON
2011-03-14 14:25:23.847769	M052	OFF
2011-03-14 14:25:24.743435	M052	ON
2011-03-14 14:25:25.148213	P001	1426
2011-03-14 14:25:27.245211	M052	OFF
2011-03-14 14:25:28.07379	M001	ON
2011-03-14 14:25:37.71564	M023	ON
2011-03-14 14:25:37.737882	M022	ON
2011-03-14 14:25:38.776175	M001	OFF
2011-03-14 14:25:39.316129	M023	OFF
2011-03-14 14:25:39.352665	M021	ON
2011-03-14 14:25:41.218919	M052	ON
2011-03-14 14:25:42.358075	M024	ON
2011-03-14 14:25:43.415567	M022	OFF
2011-03-14 14:25:44.783618	M025	ON
2011-03-14 14:25:45.843663	M021	OFF
2011-03-14 14:25:46.747359	M024	OFF
2011-03-14 14:25:53.371129	M025	OFF
2011-03-14 14:25:58.674844	M043	ON
2011-03-14 14:25:58.689855	M042	ON
2011-03-14 14:25:59.514735	M028	ON
2011-03-14 14:26:00.02464	M029	ON
2011-03-14 14:26:00.861237	M027	ON
2011-03-14 14:26:01.234437	M042	OFF
2011-03-14 14:26:02.307228	A001	2.80004
2011-03-14 14:26:02.458438	M052	OFF
2011-03-14 14:26:02.972077	M029	OFF
2011-03-14 14:26:02.987117	M043	OFF
2011-03-14 14:26:03.586114	M052	ON
2011-03-14 14:26:04.47274	M042	ON
2011-03-14 14:26:04.773274	A001	2.83004
2011-03-14 14:26:05.255982	M028	OFF
2011-03-14 14:26:05.274534	M043	ON
2011-03-14 14:26:05.291808	M026	ON
2011-03-14 14:26:05.746181	M052	OFF
2011-03-14 14:26:06.263505	M029	ON
2011-03-14 14:26:06.298721	M027	OFF
2011-03-14 14:26:06.802441	M028	ON
2011-03-14 14:26:07.175376	M027	ON
2011-03-14 14:26:08.01303	M029	OFF
2011-03-14 14:26:08.616338	M025	ON
2011-03-14 14:26:09.259744	M043	OFF
2011-03-14 14:26:09.280926	M042	OFF
2011-03-14 14:26:09.724628	A001	2.85692
2011-03-14 14:26:10.315486	M024	ON
2011-03-14 14:26:10.848987	M028	OFF
2011-03-14 14:26:10.872137	M026	OFF
2011-03-14 14:26:11.610739	M027	OFF
2011-03-14 14:26:12.181963	A001	2.8284
2011-03-14 14:26:12.668728	M025	OFF
2011-03-14 14:26:13.803104	M026	ON
2011-03-14 14:26:14.638767	A001	2.86762
2011-03-14 14:26:17.090461	A001	2.82911
2011-03-14 14:26:21.374017	M021	ON
2011-03-14 14:26:22.772581	M022	ON
2011-03-14 14:26:22.786905	M026	OFF
2011-03-14 14:26:23.594612	M026	ON
2011-03-14 14:26:23.960388	M023	ON
2011-03-14 14:26:24.349364	M001	ON
2011-03-14 14:26:25.274457	M021	OFF
2011-03-14 14:26:25.288949	M024	OFF
2011-03-14 14:26:25.790072	M007	ON
2011-03-14 14:26:25.806298	M026	OFF
2011-03-14 14:26:26.160621	M022	OFF
2011-03-14 14:26:26.923898	M023	OFF
2011-03-14 14:26:26.956934	M025	ON
2011-03-14 14:26:27.693157	M023	ON
2011-03-14 14:26:28.96932	M025	OFF
2011-03-14 14:26:29.806087	M007	OFF
2011-03-14 14:26:30.416739	M001	OFF
2011-03-14 14:26:30.788876	M025	ON
2011-03-14 14:26:31.403153	M001	ON
2011-03-14 14:26:32.379972	M007	ON
2011-03-14 14:26:34.200897	M026	ON
2011-03-14 14:26:35.491824	M025	OFF
2011-03-14 14:26:36.396132	M026	OFF
2011-03-14 14:26:37.002533	M007	OFF
2011-03-14 14:26:37.829963	M023	OFF
2011-03-14 14:26:40.740888	M001	OFF
2011-03-14 14:26:40.757708	M023	ON
2011-03-14 14:26:41.119012	M023	OFF
2011-03-14 14:26:44.394066	M023	ON
2011-03-14 14:26:47.728006	M001	ON
2011-03-14 14:26:48.561661	M002	ON
2011-03-14 14:26:49.691609	M023	OFF
2011-03-14 14:26:50.752099	M001	OFF
2011-03-14 14:26:51.899824	M025	ON
2011-03-14 14:26:57.087326	M025	OFF
2011-03-14 14:27:03.487896	M002	OFF
2011-03-14 14:27:05.538342	M002	ON
2011-03-14 14:27:12.625803	M003	ON
2011-03-14 14:27:13.648178	A001	2.85004
2011-03-14 14:27:14.928239	M007	ON
2011-03-14 14:27:15.298678	M008	ON
2011-03-14 14:27:15.676953	M009	ON
2011-03-14 14:27:16.123083	A001	2.82747
2011-03-14 14:27:16.861442	M014	ON
2011-03-14 14:27:16.879487	M003	OFF
2011-03-14 14:27:17.448167	M013	ON
2011-03-14 14:27:18.835325	M008	OFF
2011-03-14 14:27:18.850117	M007	OFF
2011-03-14 14:27:19.203037	M002	OFF
2011-03-14 14:27:20.166778	M009	OFF
2011-03-14 14:27:20.184465	M015	ON
2011-03-14 14:27:20.541217	M016	ON
2011-03-14 14:27:21.040022	A001	2.88004
2011-03-14 14:27:21.516515	M017	ON
2011-03-14 14:27:22.283095	M014	OFF
2011-03-14 14:27:22.299075	M013	OFF
2011-03-14 14:27:22.882802	M015	OFF
2011-03-14 14:27:23.505533	A001	2.83864
2011-03-14 14:27:24.208395	M017	OFF
2011-03-14 14:27:24.222877	M016	OFF
2011-03-14 14:27:24.811777	M017	ON
2011-03-14 14:27:26.248011	D007	OPEN
2011-03-14 14:27:28.318659	D007	CLOSE
2011-03-14 14:27:29.371117	M016	ON
2011-03-14 14:27:29.89674	M017	OFF
2011-03-14 14:27:29.93599	M015	ON
2011-03-14 14:27:30.441777	M014	ON
2011-03-14 14:27:32.862722	M016	OFF
2011-03-14 14:27:32.887381	M015	OFF
2011-03-14 14:27:33.700591	M014	OFF
2011-03-14 14:27:38.465559	M013	ON
2011-03-14 14:27:39.067479	M014	ON
2011-03-14 14:27:40.406481	M008	ON
2011-03-14 14:27:40.427628	M009	ON
2011-03-14 14:27:41.23888	M007	ON
2011-03-14 14:27:44.524905	M014	OFF
2011-03-14 14:27:44.555723	M001	ON
2011-03-14 14:27:44.571974	M023	ON
2011-03-14 14:27:44.585634	M007	OFF
2011-03-14 14:27:44.603353	M009	OFF
2011-03-14 14:27:44.619681	M013	OFF
2011-03-14 14:27:45.350145	M008	OFF
2011-03-14 14:27:47.19848	M001	OFF
2011-03-14 14:27:47.572758	M023	OFF
2011-03-14 14:27:50.684281	M001	ON
2011-03-14 14:27:51.975043	M023	ON
2011-03-14 14:27:53.114234	M007	ON
2011-03-14 14:27:53.49396	M008	ON
2011-03-14 14:27:54.088335	M009	ON
2011-03-14 14:27:55.060259	M023	OFF
2011-03-14 14:27:55.580637	M014	ON
2011-03-14 14:27:55.595496	M007	OFF
2011-03-14 14:27:56.646504	M008	OFF
2011-03-14 14:27:57.282977	M001	OFF
2011-03-14 14:27:57.297805	M009	OFF
2011-03-14 14:27:58.120784	M009	ON
2011-03-14 14:27:58.723489	M014	OFF
2011-03-14 14:28:01.002958	M014	ON
2011-03-14 14:28:02.612366	M013	ON
2011-03-14 14:28:02.890671	A001	2.81332
2011-03-14 14:28:03.448066	M009	OFF
2011-03-14 14:28:05.790942	M014	OFF
2011-03-14 14:28:06.523725	M013	OFF
2011-03-14 14:28:06.901763	M011	ON
2011-03-14 14:28:07.498699	M010	ON
2011-03-14 14:28:07.816059	A001	2.84356
2011-03-14 14:28:08.690704	M010	OFF
2011-03-14 14:28:09.509876	M010	ON
2011-03-14 14:28:13.731613	T002	22
2011-03-14 14:28:14.017687	M013	ON
2011-03-14 14:28:15.46299	M014	ON
2011-03-14 14:28:15.477742	M010	OFF
2011-03-14 14:28:17.333593	M014	OFF
2011-03-14 14:28:17.946544	M014	ON
2011-03-14 14:28:18.673199	M011	OFF
2011-03-14 14:28:19.183136	M008	ON
2011-03-14 14:28:19.197522	M009	ON
2011-03-14 14:28:19.559703	M007	ON
2011-03-14 14:28:21.078721	M013	OFF
2011-03-14 14:28:21.094862	M002	ON
2011-03-14 14:28:21.448259	M014	OFF
2011-03-14 14:28:22.420346	M008	OFF
2011-03-14 14:28:22.454937	M009	OFF
2011-03-14 14:28:22.97582	M007	OFF
2011-03-14 14:28:23.346584	M007	ON
2011-03-14 14:28:23.955232	M008	ON
2011-03-14 14:28:24.563968	M009	ON
2011-03-14 14:28:25.635356	M014	ON
2011-03-14 14:28:25.655394	M002	OFF
2011-03-14 14:28:27.622932	M008	OFF
2011-03-14 14:28:27.640328	M007	OFF
2011-03-14 14:28:28.444645	M009	OFF
2011-03-14 14:28:29.658234	M014	OFF
2011-03-14 14:28:29.977438	A001	2.81934
2011-03-14 14:28:30.032243	M014	ON
2011-03-14 14:28:33.691333	M013	ON
2011-03-14 14:28:34.884595	M013	OFF
2011-03-14 14:28:34.902065	A001	2.84004
